title,name,release_date,popularity,vote_average,vote_count
Joseph DiDonato: The E.N.D Tour,Music,2015-12-12,0.6,0.0,1
The Condor,Thriller,2015-05-21,0.6,0.0,1
The Condor,Mystery,2015-05-21,0.6,0.0,1
The Condor,Drama,2015-05-21,0.6,0.0,1
Tim Hawkins - That's the Worst!,Comedy,2015-09-01,0.6,0.0,1
Designer Pups,Other,2015-10-23,0.6,0.0,1
By Jingo,Drama,2015-11-01,0.6,0.0,1
Legends from the Sky,Science Fiction,2015-01-30,0.6,0.0,2
Legends from the Sky,Action,2015-01-30,0.6,0.0,2
$2 Tuesdays The Movie,Other,2015-04-30,0.6,0.0,1
Stray,Drama,2015-01-26,0.6,0.0,2
Duel of Legends,Action,2015-05-22,0.6,0.0,2
Grief,Drama,2015-11-13,0.6,0.0,2
X-Men: Apocalypse,Action,2016-05-27,39.293,6.5,8348
X-Men: Apocalypse,Adventure,2016-05-27,39.293,6.5,8348
X-Men: Apocalypse,Science Fiction,2016-05-27,39.293,6.5,8348
X-Men: Apocalypse,Fantasy,2016-05-27,39.293,6.5,8348
Captain America: Civil War,Adventure,2016-05-06,39.137,7.4,14000
Captain America: Civil War,Action,2016-05-06,39.137,7.4,14000
Captain America: Civil War,Science Fiction,2016-05-06,39.137,7.4,14000
Deadpool,Action,2016-02-12,35.067,7.6,20175
Deadpool,Adventure,2016-02-12,35.067,7.6,20175
Deadpool,Comedy,2016-02-12,35.067,7.6,20175
Doctor Strange,Action,2016-11-04,33.035,7.3,12582
Doctor Strange,Adventure,2016-11-04,33.035,7.3,12582
Doctor Strange,Fantasy,2016-11-04,33.035,7.3,12582
Doctor Strange,Science Fiction,2016-11-04,33.035,7.3,12582
Star Wars: The Force Awakens,Action,2015-12-18,32.281,7.4,12641
Star Wars: The Force Awakens,Adventure,2015-12-18,32.281,7.4,12641
Star Wars: The Force Awakens,Science Fiction,2015-12-18,32.281,7.4,12641
Star Wars: The Force Awakens,Fantasy,2015-12-18,32.281,7.4,12641
Spectre,Action,2015-11-06,30.318,6.4,6719
Spectre,Adventure,2015-11-06,30.318,6.4,6719
Spectre,Crime,2015-11-06,30.318,6.4,6719
The Light Between Oceans,Drama,2016-09-02,29.887,7.1,831
The Light Between Oceans,Romance,2016-09-02,29.887,7.1,831
Fantastic Beasts and Where to Find Them,Adventure,2016-11-18,28.563,7.4,12152
Fantastic Beasts and Where to Find Them,Family,2016-11-18,28.563,7.4,12152
Fantastic Beasts and Where to Find Them,Fantasy,2016-11-18,28.563,7.4,12152
Your Name.,Romance,2017-04-07,28.238,8.6,4161
Your Name.,Animation,2017-04-07,28.238,8.6,4161
Your Name.,Drama,2017-04-07,28.238,8.6,4161
Batman v Superman: Dawn of Justice,Action,2016-03-25,28.088,5.8,11991
Batman v Superman: Dawn of Justice,Adventure,2016-03-25,28.088,5.8,11991
Batman v Superman: Dawn of Justice,Fantasy,2016-03-25,28.088,5.8,11991
Zootopia,Animation,2016-03-04,27.549,7.7,9977
Zootopia,Adventure,2016-03-04,27.549,7.7,9977
Zootopia,Family,2016-03-04,27.549,7.7,9977
Zootopia,Comedy,2016-03-04,27.549,7.7,9977
Now You See Me 2,Action,2016-06-10,25.805,6.8,6744
Now You See Me 2,Comedy,2016-06-10,25.805,6.8,6744
Now You See Me 2,Thriller,2016-06-10,25.805,6.8,6744
Split,Horror,2016-09-26,25.783,7.2,10375
Split,Thriller,2016-09-26,25.783,7.2,10375
Arrival,Drama,2016-11-11,25.442,7.4,10387
Arrival,Science Fiction,2016-11-11,25.442,7.4,10387
Arrival,Mystery,2016-11-11,25.442,7.4,10387
Terminator 2: Judgment Day,Action,1991-07-03,24.604,7.9,6682
Terminator 2: Judgment Day,Thriller,1991-07-03,24.604,7.9,6682
Terminator 2: Judgment Day,Science Fiction,1991-07-03,24.604,7.9,6682
Hacksaw Ridge,Drama,2016-11-04,24.074,8.1,6608
Hacksaw Ridge,History,2016-11-04,24.074,8.1,6608
Hacksaw Ridge,War,2016-11-04,24.074,8.1,6608
The Martian,Drama,2015-10-02,22.856,7.7,12172
The Martian,Adventure,2015-10-02,22.856,7.7,12172
The Martian,Science Fiction,2015-10-02,22.856,7.7,12172
Boyka: Undisputed IV,Thriller,2016-09-22,22.593,6.2,498
Boyka: Undisputed IV,Action,2016-09-22,22.593,6.2,498
Boyka: Undisputed IV,Crime,2016-09-22,22.593,6.2,498
13 Hours: The Secret Soldiers of Benghazi,Action,2016-01-15,21.486,7.0,1573
13 Hours: The Secret Soldiers of Benghazi,Drama,2016-01-15,21.486,7.0,1573
13 Hours: The Secret Soldiers of Benghazi,History,2016-01-15,21.486,7.0,1573
13 Hours: The Secret Soldiers of Benghazi,Thriller,2016-01-15,21.486,7.0,1573
13 Hours: The Secret Soldiers of Benghazi,War,2016-01-15,21.486,7.0,1573
Warcraft,Action,2016-06-10,21.464,6.3,4071
Warcraft,Adventure,2016-06-10,21.464,6.3,4071
Warcraft,Fantasy,2016-06-10,21.464,6.3,4071
Rogue One: A Star Wars Story,Action,2016-12-16,21.401,7.5,9296
Rogue One: A Star Wars Story,Adventure,2016-12-16,21.401,7.5,9296
Rogue One: A Star Wars Story,Science Fiction,2016-12-16,21.401,7.5,9296
The Invisible Guest,Mystery,2016-09-22,21.087,8.2,1673
The Invisible Guest,Crime,2016-09-22,21.087,8.2,1673
The Invisible Guest,Thriller,2016-09-22,21.087,8.2,1673
The Hateful Eight,Crime,2015-12-25,20.681,7.7,8065
The Hateful Eight,Drama,2015-12-25,20.681,7.7,8065
The Hateful Eight,Mystery,2015-12-25,20.681,7.7,8065
The Hateful Eight,Western,2015-12-25,20.681,7.7,8065
Sicario,Action,2015-09-18,20.468,7.3,4475
Sicario,Crime,2015-09-18,20.468,7.3,4475
Sicario,Thriller,2015-09-18,20.468,7.3,4475
The Jungle Book,Adventure,2016-04-15,20.129,6.8,5257
The Jungle Book,Drama,2016-04-15,20.129,6.8,5257
The Jungle Book,Family,2016-04-15,20.129,6.8,5257
The Jungle Book,Fantasy,2016-04-15,20.129,6.8,5257
The BFG,Adventure,2016-07-01,20.08,6.2,1916
The BFG,Family,2016-07-01,20.08,6.2,1916
The BFG,Fantasy,2016-07-01,20.08,6.2,1916
Room,Drama,2015-10-16,20.0,8.1,5494
Room,Thriller,2015-10-16,20.0,8.1,5494
Everest,Adventure,2015-09-18,19.9,6.7,2874
Everest,Drama,2015-09-18,19.9,6.7,2874
Allied,Action,2016-11-23,19.611,6.7,2765
Allied,Drama,2016-11-23,19.611,6.7,2765
Allied,War,2016-11-23,19.611,6.7,2765
Allied,Romance,2016-11-23,19.611,6.7,2765
Allied,Thriller,2016-11-23,19.611,6.7,2765
The Hunger Games: Mockingjay - Part 2,Action,2015-11-18,19.487,6.8,7609
The Hunger Games: Mockingjay - Part 2,Adventure,2015-11-18,19.487,6.8,7609
The Hunger Games: Mockingjay - Part 2,Science Fiction,2015-11-18,19.487,6.8,7609
The Revenant,Western,2015-12-25,19.41,7.4,11064
The Revenant,Drama,2015-12-25,19.41,7.4,11064
The Revenant,Adventure,2015-12-25,19.41,7.4,11064
Star Trek Beyond,Action,2016-07-22,19.142,6.7,4275
Star Trek Beyond,Adventure,2016-07-22,19.142,6.7,4275
Star Trek Beyond,Science Fiction,2016-07-22,19.142,6.7,4275
Miss Peregrine's Home for Peculiar Children,Drama,2016-09-30,19.132,6.7,6211
Miss Peregrine's Home for Peculiar Children,Fantasy,2016-09-30,19.132,6.7,6211
Miss Peregrine's Home for Peculiar Children,Adventure,2016-09-30,19.132,6.7,6211
Miss Peregrine's Home for Peculiar Children,Family,2016-09-30,19.132,6.7,6211
The Conjuring 2,Horror,2016-06-10,19.058,7.2,4153
The Conjuring 2,Mystery,2016-06-10,19.058,7.2,4153
The Conjuring 2,Thriller,2016-06-10,19.058,7.2,4153
The Purge: Election Year,Action,2016-07-01,18.975,6.3,2900
The Purge: Election Year,Horror,2016-07-01,18.975,6.3,2900
The Purge: Election Year,Thriller,2016-07-01,18.975,6.3,2900
Goosebumps,Adventure,2015-10-16,18.957,6.2,2147
Goosebumps,Horror,2015-10-16,18.957,6.2,2147
Goosebumps,Comedy,2015-10-16,18.957,6.2,2147
Gods of Egypt,Action,2016-02-26,18.517,5.4,2353
Gods of Egypt,Adventure,2016-02-26,18.517,5.4,2353
Gods of Egypt,Fantasy,2016-02-26,18.517,5.4,2353
Gods of Egypt,Science Fiction,2016-02-26,18.517,5.4,2353
The Magnificent Seven,Adventure,2016-09-23,18.487,6.2,3647
The Magnificent Seven,Action,2016-09-23,18.487,6.2,3647
The Magnificent Seven,Western,2016-09-23,18.487,6.2,3647
Ice Age: Collision Course,Adventure,2016-07-22,18.233,5.9,2430
Ice Age: Collision Course,Animation,2016-07-22,18.233,5.9,2430
Ice Age: Collision Course,Family,2016-07-22,18.233,5.9,2430
Ice Age: Collision Course,Comedy,2016-07-22,18.233,5.9,2430
Sully,Drama,2016-09-09,18.148,7.1,3924
Sully,History,2016-09-09,18.148,7.1,3924
The Angry Birds Movie,Animation,2016-05-20,17.998,6.0,1851
The Angry Birds Movie,Adventure,2016-05-20,17.998,6.0,1851
The Angry Birds Movie,Comedy,2016-05-20,17.998,6.0,1851
10 Cloverfield Lane,Thriller,2016-03-11,17.892,6.9,4629
10 Cloverfield Lane,Science Fiction,2016-03-11,17.892,6.9,4629
10 Cloverfield Lane,Drama,2016-03-11,17.892,6.9,4629
Never Back Down: No Surrender,Drama,2016-06-07,17.807,6.4,170
Never Back Down: No Surrender,Action,2016-06-07,17.807,6.4,170
The Good Dinosaur,Adventure,2015-11-25,17.675,6.7,3135
The Good Dinosaur,Animation,2015-11-25,17.675,6.7,3135
The Good Dinosaur,Family,2015-11-25,17.675,6.7,3135
Neighbors 2: Sorority Rising,Comedy,2016-05-20,17.662,5.7,2829
Allegiant,Adventure,2016-03-18,17.614,6.0,4117
Allegiant,Science Fiction,2016-03-18,17.614,6.0,4117
Allegiant,Action,2016-03-18,17.614,6.0,4117
Allegiant,Mystery,2016-03-18,17.614,6.0,4117
Sing,Animation,2016-12-21,17.572,6.9,4303
Sing,Comedy,2016-12-21,17.572,6.9,4303
Sing,Drama,2016-12-21,17.572,6.9,4303
Sing,Family,2016-12-21,17.572,6.9,4303
Inferno,Mystery,2016-10-28,17.41,5.9,3877
Inferno,Thriller,2016-10-28,17.41,5.9,3877
Inferno,Drama,2016-10-28,17.41,5.9,3877
Lion,Drama,2016-11-25,17.216,8.1,3833
Jack Reacher: Never Go Back,Action,2016-10-21,17.085,5.6,2831
Jack Reacher: Never Go Back,Thriller,2016-10-21,17.085,5.6,2831
Me Before You,Drama,2016-06-03,16.917,7.7,5939
Me Before You,Romance,2016-06-03,16.917,7.7,5939
Marauders,Action,2016-07-01,16.914,5.7,273
Marauders,Crime,2016-07-01,16.914,5.7,273
Marauders,Thriller,2016-07-01,16.914,5.7,273
The Last Witch Hunter,Fantasy,2015-10-23,16.685,5.8,2193
The Last Witch Hunter,Action,2015-10-23,16.685,5.8,2193
The Last Witch Hunter,Adventure,2015-10-23,16.685,5.8,2193
The Last Witch Hunter,Science Fiction,2015-10-23,16.685,5.8,2193
The Huntsman: Winter's War,Action,2016-04-22,16.661,6.2,2966
The Huntsman: Winter's War,Adventure,2016-04-22,16.661,6.2,2966
The Huntsman: Winter's War,Drama,2016-04-22,16.661,6.2,2966
Alice Through the Looking Glass,Adventure,2016-05-27,16.642,6.5,3803
Alice Through the Looking Glass,Family,2016-05-27,16.642,6.5,3803
Alice Through the Looking Glass,Fantasy,2016-05-27,16.642,6.5,3803
Manchester by the Sea,Drama,2016-11-18,16.638,7.5,3176
Suicide Squad,Action,2016-08-05,16.53,5.9,13533
Suicide Squad,Adventure,2016-08-05,16.53,5.9,13533
Suicide Squad,Crime,2016-08-05,16.53,5.9,13533
Suicide Squad,Fantasy,2016-08-05,16.53,5.9,13533
Suicide Squad,Science Fiction,2016-08-05,16.53,5.9,13533
A Cure for Wellness,Horror,2017-02-17,16.524,6.2,2061
A Cure for Wellness,Mystery,2017-02-17,16.524,6.2,2061
A Cure for Wellness,Science Fiction,2017-02-17,16.524,6.2,2061
A Cure for Wellness,Thriller,2017-02-17,16.524,6.2,2061
Creed,Drama,2015-11-25,16.356,7.3,4010
Spotlight,Drama,2015-11-06,16.354,7.8,4935
Spotlight,Thriller,2015-11-06,16.354,7.8,4935
Spotlight,History,2015-11-06,16.354,7.8,4935
Mechanic: Resurrection,Action,2016-08-26,16.302,5.6,1929
Mechanic: Resurrection,Crime,2016-08-26,16.302,5.6,1929
Mechanic: Resurrection,Thriller,2016-08-26,16.302,5.6,1929
Trolls,Adventure,2016-11-04,16.286,6.6,1880
Trolls,Family,2016-11-04,16.286,6.6,1880
Trolls,Comedy,2016-11-04,16.286,6.6,1880
Trolls,Fantasy,2016-11-04,16.286,6.6,1880
Trolls,Music,2016-11-04,16.286,6.6,1880
Trolls,Animation,2016-11-04,16.286,6.6,1880
La La Land,Comedy,2016-12-09,16.275,7.9,10028
La La Land,Drama,2016-12-09,16.275,7.9,10028
La La Land,Romance,2016-12-09,16.275,7.9,10028
Kung Fu Panda 3,Action,2016-01-29,16.248,6.7,2944
Kung Fu Panda 3,Adventure,2016-01-29,16.248,6.7,2944
Kung Fu Panda 3,Animation,2016-01-29,16.248,6.7,2944
Kung Fu Panda 3,Comedy,2016-01-29,16.248,6.7,2944
Kung Fu Panda 3,Family,2016-01-29,16.248,6.7,2944
Nocturnal Animals,Drama,2016-11-18,16.19,7.4,4192
Nocturnal Animals,Thriller,2016-11-18,16.19,7.4,4192
Ghostbusters,Action,2016-07-15,16.079,5.4,3780
Ghostbusters,Fantasy,2016-07-15,16.079,5.4,3780
Ghostbusters,Comedy,2016-07-15,16.079,5.4,3780
Moonlight,Drama,2016-10-21,15.948,7.4,3893
Bastille Day,Action,2016-11-18,15.808,6.1,651
Hell or High Water,Crime,2016-08-12,15.749,7.3,2468
Hell or High Water,Drama,2016-08-12,15.749,7.3,2468
Hell or High Water,Thriller,2016-08-12,15.749,7.3,2468
Hell or High Water,Western,2016-08-12,15.749,7.3,2468
Pete's Dragon,Adventure,2016-08-12,15.734,6.3,1322
Pete's Dragon,Family,2016-08-12,15.734,6.3,1322
Pete's Dragon,Fantasy,2016-08-12,15.734,6.3,1322
Independence Day: Resurgence,Action,2016-06-24,15.732,5.1,3911
Independence Day: Resurgence,Adventure,2016-06-24,15.732,5.1,3911
Independence Day: Resurgence,Science Fiction,2016-06-24,15.732,5.1,3911
The Lobster,Thriller,2016-05-13,15.64,6.9,2895
The Lobster,Comedy,2016-05-13,15.64,6.9,2895
The Lobster,Drama,2016-05-13,15.64,6.9,2895
The Lobster,Romance,2016-05-13,15.64,6.9,2895
The Lobster,Science Fiction,2016-05-13,15.64,6.9,2895
Patriots Day,Action,2016-12-21,15.435,6.9,1337
Patriots Day,Drama,2016-12-21,15.435,6.9,1337
Patriots Day,Thriller,2016-12-21,15.435,6.9,1337
Patriots Day,Crime,2016-12-21,15.435,6.9,1337
Patriots Day,History,2016-12-21,15.435,6.9,1337
Finding Dory,Adventure,2016-06-17,15.393,7.0,7845
Finding Dory,Animation,2016-06-17,15.393,7.0,7845
Finding Dory,Comedy,2016-06-17,15.393,7.0,7845
Finding Dory,Family,2016-06-17,15.393,7.0,7845
London Has Fallen,Action,2016-03-04,15.287,5.9,2591
London Has Fallen,Thriller,2016-03-04,15.287,5.9,2591
Sausage Party,Adventure,2016-08-12,15.232,5.6,4237
Sausage Party,Animation,2016-08-12,15.232,5.6,4237
Sausage Party,Comedy,2016-08-12,15.232,5.6,4237
Sausage Party,Fantasy,2016-08-12,15.232,5.6,4237
Teenage Mutant Ninja Turtles: Out of the Shadows,Action,2016-06-03,15.096,5.9,1860
Teenage Mutant Ninja Turtles: Out of the Shadows,Adventure,2016-06-03,15.096,5.9,1860
Teenage Mutant Ninja Turtles: Out of the Shadows,Comedy,2016-06-03,15.096,5.9,1860
Teenage Mutant Ninja Turtles: Out of the Shadows,Family,2016-06-03,15.096,5.9,1860
Teenage Mutant Ninja Turtles: Out of the Shadows,Science Fiction,2016-06-03,15.096,5.9,1860
Why Him?,Comedy,2016-12-23,15.044,6.2,2494
Captain Fantastic,Adventure,2016-07-08,14.883,8.0,3445
Captain Fantastic,Comedy,2016-07-08,14.883,8.0,3445
Captain Fantastic,Drama,2016-07-08,14.883,8.0,3445
The Legend of Tarzan,Action,2016-07-01,14.797,5.8,4102
The Legend of Tarzan,Adventure,2016-07-01,14.797,5.8,4102
A Cinderella Story: If the Shoe Fits,Comedy,2016-08-02,14.755,6.6,344
A Cinderella Story: If the Shoe Fits,Family,2016-08-02,14.755,6.6,344
A Cinderella Story: If the Shoe Fits,Fantasy,2016-08-02,14.755,6.6,344
A Cinderella Story: If the Shoe Fits,Music,2016-08-02,14.755,6.6,344
Hidden Figures,Drama,2016-12-10,14.751,8.0,4710
Hidden Figures,History,2016-12-10,14.751,8.0,4710
Jason Bourne,Action,2016-07-29,14.568,6.1,3611
Jason Bourne,Thriller,2016-07-29,14.568,6.1,3611
Nerve,Mystery,2016-07-27,14.508,7.1,4590
Nerve,Adventure,2016-07-27,14.508,7.1,4590
Nerve,Crime,2016-07-27,14.508,7.1,4590
Central Intelligence,Action,2016-06-17,14.478,6.3,3133
Central Intelligence,Comedy,2016-06-17,14.478,6.3,3133
Central Intelligence,Mystery,2016-06-17,14.478,6.3,3133
The Handmaiden,Thriller,2016-10-21,14.374,8.3,1213
The Handmaiden,Drama,2016-10-21,14.374,8.3,1213
The Handmaiden,Romance,2016-10-21,14.374,8.3,1213
Bad Moms,Comedy,2016-07-29,14.332,6.5,2600
In the Heart of the Sea,Thriller,2015-12-11,14.33,6.6,2137
In the Heart of the Sea,Drama,2015-12-11,14.33,6.6,2137
In the Heart of the Sea,Adventure,2015-12-11,14.33,6.6,2137
In the Heart of the Sea,Action,2015-12-11,14.33,6.6,2137
In the Heart of the Sea,History,2015-12-11,14.33,6.6,2137
The Shallows,Horror,2016-06-24,14.091,6.3,3037
The Shallows,Drama,2016-06-24,14.091,6.3,3037
The Shallows,Thriller,2016-06-24,14.091,6.3,3037
Passengers,Drama,2016-12-21,14.074,6.8,7869
Passengers,Romance,2016-12-21,14.074,6.8,7869
Passengers,Science Fiction,2016-12-21,14.074,6.8,7869
Assassin's Creed,Action,2016-12-21,14.051,5.4,5010
Assassin's Creed,Adventure,2016-12-21,14.051,5.4,5010
Assassin's Creed,Science Fiction,2016-12-21,14.051,5.4,5010
Kubo and the Two Strings,Animation,2016-08-19,13.847,7.7,2029
Kubo and the Two Strings,Adventure,2016-08-19,13.847,7.7,2029
Kubo and the Two Strings,Family,2016-08-19,13.847,7.7,2029
The Accountant,Crime,2016-10-14,13.81,6.9,3407
The Accountant,Thriller,2016-10-14,13.81,6.9,3407
The Accountant,Drama,2016-10-14,13.81,6.9,3407
The Nice Guys,Comedy,2016-05-20,13.743,7.1,4272
The Nice Guys,Crime,2016-05-20,13.743,7.1,4272
The Nice Guys,Mystery,2016-05-20,13.743,7.1,4272
Snowden,Drama,2016-09-16,13.703,7.1,2427
Snowden,History,2016-09-16,13.703,7.1,2427
Snowden,Crime,2016-09-16,13.703,7.1,2427
Snowden,Thriller,2016-09-16,13.703,7.1,2427
Deepwater Horizon,Drama,2016-09-30,13.685,6.7,2606
Deepwater Horizon,Action,2016-09-30,13.685,6.7,2606
Criminal,Action,2016-04-15,13.651,5.9,897
Criminal,Crime,2016-04-15,13.651,5.9,897
Criminal,Science Fiction,2016-04-15,13.651,5.9,897
Criminal,Thriller,2016-04-15,13.651,5.9,897
Criminal,Mystery,2016-04-15,13.651,5.9,897
Criminal,Drama,2016-04-15,13.651,5.9,897
The Autopsy of Jane Doe,Horror,2016-12-21,13.61,6.5,1869
The Autopsy of Jane Doe,Mystery,2016-12-21,13.61,6.5,1869
The Witch,Mystery,2016-02-19,13.493,6.6,2931
The Witch,Horror,2016-02-19,13.493,6.6,2931
Triple 9,Action,2016-02-26,13.334,5.8,1258
Triple 9,Thriller,2016-02-26,13.334,5.8,1258
Triple 9,Mystery,2016-02-26,13.334,5.8,1258
Ballerina,Animation,2017-08-25,13.21,7.2,1024
Ballerina,Adventure,2017-08-25,13.21,7.2,1024
Ballerina,Comedy,2017-08-25,13.21,7.2,1024
Ballerina,Family,2017-08-25,13.21,7.2,1024
Carol,Romance,2015-11-20,13.096,7.4,1949
Carol,Drama,2015-11-20,13.096,7.4,1949
Zoolander 2,Comedy,2016-02-12,12.997,4.7,1374
Ride Along 2,Action,2016-01-15,12.977,6.2,939
Ride Along 2,Comedy,2016-01-15,12.977,6.2,939
The 5th Wave,Adventure,2016-01-15,12.967,5.8,3657
The 5th Wave,Science Fiction,2016-01-15,12.967,5.8,3657
Collateral Beauty,Drama,2016-12-16,12.857,7.2,3270
Collateral Beauty,Romance,2016-12-16,12.857,7.2,3270
Barbershop: The Next Cut,Comedy,2016-04-15,12.846,6.0,248
Bridge of Spies,Thriller,2015-10-16,12.836,7.2,4313
Bridge of Spies,Drama,2015-10-16,12.836,7.2,4313
Burnt,Drama,2015-10-23,12.761,6.4,1841
Burnt,Comedy,2015-10-23,12.761,6.4,1841
Fences,Drama,2016-12-16,12.753,6.8,1465
The Finest Hours,Action,2016-01-29,12.673,6.4,943
The Finest Hours,Drama,2016-01-29,12.673,6.4,943
The Finest Hours,History,2016-01-29,12.673,6.4,943
The Finest Hours,Thriller,2016-01-29,12.673,6.4,943
Hunt for the Wilderpeople,Adventure,2016-06-24,12.545,7.8,915
Hunt for the Wilderpeople,Comedy,2016-06-24,12.545,7.8,915
Hunt for the Wilderpeople,Drama,2016-06-24,12.545,7.8,915
Skiptrace,Action,2016-09-02,12.525,5.6,324
Skiptrace,Comedy,2016-09-02,12.525,5.6,324
Skiptrace,Thriller,2016-09-02,12.525,5.6,324
Skiptrace,Mystery,2016-09-02,12.525,5.6,324
The Mermaid,Comedy,2016-02-19,12.416,6.3,141
The Mermaid,Fantasy,2016-02-19,12.416,6.3,141
The Mermaid,Romance,2016-02-19,12.416,6.3,141
Lights Out,Thriller,2016-07-22,12.408,6.3,2220
Lights Out,Mystery,2016-07-22,12.408,6.3,2220
Lights Out,Horror,2016-07-22,12.408,6.3,2220
The Founder,Drama,2017-01-20,12.349,7.0,2093
The Founder,History,2017-01-20,12.349,7.0,2093
"Hail, Caesar!",Comedy,2016-02-05,12.312,5.9,2328
"Hail, Caesar!",Drama,2016-02-05,12.312,5.9,2328
"Hail, Caesar!",Mystery,2016-02-05,12.312,5.9,2328
Miss Sloane,Drama,2016-11-25,12.215,7.4,912
Miss Sloane,Thriller,2016-11-25,12.215,7.4,912
Hush,Horror,2016-03-12,12.194,6.8,2147
Hush,Thriller,2016-03-12,12.194,6.8,2147
The Bad Batch,Drama,2017-06-23,12.189,5.2,500
The Bad Batch,Horror,2017-06-23,12.189,5.2,500
The Bad Batch,Thriller,2017-06-23,12.189,5.2,500
Don't Breathe,Crime,2016-08-26,12.141,6.9,3662
Don't Breathe,Horror,2016-08-26,12.141,6.9,3662
Don't Breathe,Thriller,2016-08-26,12.141,6.9,3662
Ip Man 3,Action,2016-01-22,12.11,6.7,681
Ip Man 3,Drama,2016-01-22,12.11,6.7,681
Ip Man 3,History,2016-01-22,12.11,6.7,681
Storks,Adventure,2016-09-23,12.101,6.5,1308
Storks,Animation,2016-09-23,12.101,6.5,1308
Storks,Comedy,2016-09-23,12.101,6.5,1308
Storks,Family,2016-09-23,12.101,6.5,1308
Spectral,Thriller,2016-12-09,12.091,6.3,834
Spectral,Action,2016-12-09,12.091,6.3,834
Spectral,Science Fiction,2016-12-09,12.091,6.3,834
The Danish Girl,Drama,2015-11-27,12.082,7.7,3655
The Girl on the Train,Crime,2016-10-07,11.927,6.3,3479
The Girl on the Train,Drama,2016-10-07,11.927,6.3,3479
The Girl on the Train,Mystery,2016-10-07,11.927,6.3,3479
The Girl on the Train,Romance,2016-10-07,11.927,6.3,3479
The Girl on the Train,Thriller,2016-10-07,11.927,6.3,3479
Precious Cargo,Action,2016-04-22,11.901,5.1,160
Precious Cargo,Crime,2016-04-22,11.901,5.1,160
Precious Cargo,Thriller,2016-04-22,11.901,5.1,160
Extraction,Action,2015-12-18,11.882,4.5,175
Extraction,Thriller,2015-12-18,11.882,4.5,175
Anthropoid,History,2016-08-12,11.87,7.0,512
Anthropoid,Thriller,2016-08-12,11.87,7.0,512
Anthropoid,War,2016-08-12,11.87,7.0,512
Popstar: Never Stop Never Stopping,Comedy,2016-06-03,11.844,6.6,675
Popstar: Never Stop Never Stopping,Music,2016-06-03,11.844,6.6,675
Ouija: Origin of Evil,Horror,2016-10-21,11.823,6.0,1416
Ouija: Origin of Evil,Thriller,2016-10-21,11.823,6.0,1416
Justice League vs. Teen Titans,Action,2016-03-29,11.817,6.9,364
Justice League vs. Teen Titans,Animation,2016-03-29,11.817,6.9,364
The Osiris Child,Science Fiction,2016-09-24,11.809,5.2,226
The Neon Demon,Thriller,2016-06-14,11.787,6.6,2005
The Neon Demon,Horror,2016-06-14,11.787,6.6,2005
The Neon Demon,Mystery,2016-06-14,11.787,6.6,2005
Better Watch Out,Horror,2016-09-22,11.752,6.6,516
Better Watch Out,Thriller,2016-09-22,11.752,6.6,516
Straight Outta Compton,Drama,2015-08-14,11.731,7.7,2048
Straight Outta Compton,Music,2015-08-14,11.731,7.7,2048
The Boy,Horror,2016-01-22,11.703,5.8,2223
The Boy,Thriller,2016-01-22,11.703,5.8,2223
The Boy,Mystery,2016-01-22,11.703,5.8,2223
Mike and Dave Need Wedding Dates,Comedy,2016-07-08,11.676,6.0,1552
The Battle of Algiers,Drama,2016-10-07,11.557,8.0,286
The Battle of Algiers,War,2016-10-07,11.557,8.0,286
The Battle of Algiers,History,2016-10-07,11.557,8.0,286
The Edge of Seventeen,Comedy,2016-11-18,11.546,7.2,2224
The Edge of Seventeen,Drama,2016-11-18,11.546,7.2,2224
The Void,Mystery,2017-04-07,11.54,5.8,521
The Void,Horror,2017-04-07,11.54,5.8,521
The Void,Science Fiction,2017-04-07,11.54,5.8,521
Keeping Up with the Joneses,Action,2016-10-21,11.523,6.0,1141
Keeping Up with the Joneses,Comedy,2016-10-21,11.523,6.0,1141
Gold,Adventure,2016-12-30,11.516,6.6,863
Gold,Drama,2016-12-30,11.516,6.6,863
Gold,Thriller,2016-12-30,11.516,6.6,863
Eddie the Eagle,Comedy,2016-02-26,11.483,7.2,1190
Eddie the Eagle,Drama,2016-02-26,11.483,7.2,1190
Eddie the Eagle,History,2016-02-26,11.483,7.2,1190
Eddie the Eagle,Adventure,2016-02-26,11.483,7.2,1190
The Boss,Comedy,2016-04-08,11.442,5.8,822
Raw,Drama,2017-03-10,11.437,7.1,1449
Raw,Horror,2017-03-10,11.437,7.1,1449
The Boy and the Beast,Animation,2016-03-04,11.434,8.0,659
The Boy and the Beast,Fantasy,2016-03-04,11.434,8.0,659
Dirty Grandpa,Comedy,2016-01-22,11.432,5.8,2667
Robinson Crusoe: The Wild Life,Adventure,2016-09-09,11.389,5.6,140
Robinson Crusoe: The Wild Life,Animation,2016-09-09,11.389,5.6,140
Robinson Crusoe: The Wild Life,Comedy,2016-09-09,11.389,5.6,140
Robinson Crusoe: The Wild Life,Family,2016-09-09,11.389,5.6,140
Blood Father,Action,2016-08-12,11.371,6.1,833
Blood Father,Thriller,2016-08-12,11.371,6.1,833
Blood Father,Drama,2016-08-12,11.371,6.1,833
The Peanuts Movie,Adventure,2015-11-01,11.344,6.6,894
The Peanuts Movie,Comedy,2015-11-01,11.344,6.6,894
The Peanuts Movie,Animation,2015-11-01,11.344,6.6,894
The Peanuts Movie,Family,2015-11-01,11.344,6.6,894
Live by Night,Crime,2016-12-25,11.322,6.2,759
